Id,SalePrice
1852,122535.379616101
1853,158201.44705376663
1854,153527.08385769886
1855,171881.7340128528
1856,198983.0496642247
1857,157746.19105892634
1858,166074.71199834978
1859,144401.83193289148
1860,172597.2328536041
1861,145768.32255750085
1862,399359.5141875172
1863,365777.4015078329
1864,366023.6751506593
1865,312092.98890049075
1866,306573.18228345085
1867,224846.87553390072
1868,309279.3523925226
1869,201465.63514671288
1870,228123.61927507506
1871,234911.2996512741
1872,182930.9429842212
1873,218317.83303843028
1874,128907.04422323246
1875,192716.4006864714
1876,192731.6875060072
1877,201228.92184563857
1878,199897.61601416775
1879,126062.78743372158
1880,131601.82385873146
1881,255551.45512075396
1882,232994.73500363957
1883,177838.01578014076
1884,175612.2020342764
1885,232748.16270659576
1886,270009.5652281694
1887,203765.02608253993
1888,270018.8755786773
1889,171658.18664879922
1890,136283.88558959414
1891,156716.16252967992
1892,94653.86185118381
1893,142265.66648398855
1894,153373.57841761617
1895,148248.058145894
1896,111496.05331432894
1897,119418.71240139438
1898,110846.95736993224
1899,124011.03252793064
1900,113556.93473633358
1901,143214.43746875483
1902,128552.92444585316
1903,203498.71215831797
1904,129777.01058273035
1905,173543.01584293196
1906,156691.0052889577
1907,205266.08687717008
1908,108005.91753161013
1909,133872.84985081063
1910,116602.14842701869
1911,191665.61706724126
1912,263398.1853500285
1913,157076.31440687666
1914,83072.19473946751
1915,263643.3102803871
1916,99641.47492058342
1917,220989.2654170031
1918,140160.47986723165
1919,168909.8874339397
1920,148179.92401429848
1921,356910.7986586945
1922,258961.56839078703
1923,176143.4751390467
1924,281289.45892130793
1925,180118.5463004275
1926,361907.9665783989
1927,122778.35274276251
1928,172975.2644331865
1929,114164.9262835203
1930,135161.48738100764
1931,152755.38201095167
1932,132306.97559986037
1933,154349.19517075125
1934,179631.8330383794
1935,166607.05207165692
1936,180815.1603408907
1937,166213.44352305646
1938,171198.83288585095
1939,196730.80051040952
1940,166519.6708903905
1941,161295.34448322916
1942,169906.24275665634
1943,176244.69113383366
1944,304620.9632496741
1945,310180.60092327127
1946,172294.80896909014
1947,267105.24076710443
1948,198817.54694681542
1949,216832.34455113087
1950,170311.98507952635
1951,285427.79446981085
1952,226600.13493310288
1953,187890.48975904743
1954,181066.62423116586
1955,128508.18069163874
1956,295806.8253247563
1957,146879.48214239022
1958,288830.2977665503
1959,167522.52651814287
1960,112799.16155130306
1961,130079.98463170227
1962,117802.1548789184
1963,114071.07932408046
1964,121638.86535366485
1965,144728.15972082343
1966,131530.24684710326
1967,296228.19275785715
1968,433429.7544001103
1969,360789.3034717679
1970,417111.30358455883
1971,410710.3240534625
1972,350339.0467852573
1973,253005.407485906
1974,306793.5649474151
1975,476419.0730696072
1976,258883.2698482659
1977,400266.9017288695
1978,319880.3228465371
1979,312581.8554135742
1980,199849.32099401965
1981,353913.0922265409
1982,230460.8120921422
1983,194599.72265760947
1984,171270.60308313617
1985,241924.1959999334
1986,238484.15389934753
1987,176436.3844590662
1988,187577.45761426928
1989,182831.64310323267
1990,206573.65347017438
1991,223096.41581740178
1992,213923.4161639582
1993,179101.75007499568
1994,201466.14091945038
1995,173780.71572962622
1996,240593.1778925696
1997,263906.8932802784
1998,343498.02261267626
1999,266585.8637208335
2000,239259.76154152176
2001,273277.91781530646
2002,241580.19777212935
2003,251377.8784975001
2004,294517.0629572334
2005,209398.09443093464
2006,196172.0881166824
2007,226226.92618610384
2008,200176.44043769207
2009,192159.27712165978
2010,189654.35322997186
2011,134245.3345286559
2012,157588.8676285629
2013,171071.15714744324
2014,193350.7010029997
2015,190836.94685529312
2016,191485.82939549568
2017,178091.54788721842
2018,140120.18960043255
2019,125210.90763175447
2020,132056.37234352966
2021,106780.54115670106
2022,194901.98123447265
2023,140643.24014974842
2024,275443.54216128774
2025,338151.4536770908
2026,150337.96249766584
2027,157881.3559062425
2028,148471.06986350266
2029,157593.67338501062
2030,245386.36249386545
2031,204959.83826647603
2032,206298.27840976205
2033,238704.96869043057
2034,166662.7687449582
2035,195426.8270714668
2036,198988.25155795866
2037,206737.55922752712
2038,244138.6108658478
2039,193393.6580102976
2040,346976.3219828265
2041,247865.0697639125
2042,190571.296312817
2043,165633.68402803328
2044,165610.44150736136
2045,178550.55208564937
2046,162452.74714867742
2047,132790.28676028998
2048,142276.18252394174
2049,167689.56915879075
2050,152783.53070108138
2051,113180.91441811512
2052,127714.4274477792
2053,132757.12419043996
2054,82228.6287415521
2055,147688.60363826074
2056,149495.13770809514
2057,117421.39835073343
2058,212422.44317590032
2059,158648.69077971554
2060,167937.07636685224
2061,165360.52711248776
2062,136157.75554807196
2063,107304.90608579545
2064,130926.42062971466
2065,128670.25934308559
2066,189203.1729814138
2067,157720.95613657372
2068,175741.43303025674
2069,87099.70141067165
2070,92125.89125090001
2071,103539.54539877873
2072,167308.44684750497
2073,146670.69598308316
2074,172814.54040905432
2075,150964.21907763713
2076,106585.03641554454
2077,145018.04654621147
2078,133184.04517907245
2079,128635.23253163684
2080,97989.06375977455
2081,114420.42530467792
2082,141877.54403729056
2083,122009.38286256023
2084,103690.50251117857
2085,111834.67610648017
2086,136327.74490941677
2087,105294.06500532577
2088,103568.91592165697
2089,88390.28166376613
2090,108991.42891340418
2091,128042.71949295176
2092,122811.52483088188
2093,107019.29906606293
2094,112686.30926998252
2095,170146.17391865485
2096,85411.82403550182
2097,94183.91742737163
2098,132400.7848703748
2099,72863.54104789115
2100,125897.59576729564
2101,156608.68721913497
2102,109662.49967581753
2103,95336.47918376498
2104,151571.95775149605
2105,106603.52781720697
2106,106335.82818301226
2107,179307.66461761188
2108,109161.70646429807
2109,97738.75008467086
2110,131684.63017725735
2111,116963.17595420248
2112,136199.58112828294
2113,103141.91161451225
2114,98287.9500866464
2115,125387.64094790306
2116,103459.31011048364
2117,127725.54074551532
2118,124258.93154987865
2119,93569.82579659464
2120,98228.17470557286
2121,92013.9867903948
2122,114572.05828789032
2123,99458.88104448422
2124,148420.0890664089
2125,139347.46374567525
2126,159091.05012881546
2127,122999.4233720278
2128,104924.94398999188
2129,99675.19603387249
2130,125507.48061927423
2131,143516.56472722418
2132,105157.01186861089
2133,112080.09972687943
2134,126112.70542975707
2135,108820.03826285385
2136,117727.21619977494
2137,105081.25971219972
2138,131432.08186967956
2139,170413.5276210794
2140,135864.08432397645
2141,145598.31598009638
2142,121483.73153403102
2143,147583.03995075528
2144,130423.66670153763
2145,132358.03553779307
2146,148915.4345507203
2147,221832.38694829517
2148,131941.21872256644
2149,138669.32376758478
2150,210596.68363651313
2151,112601.77369372944
2152,172080.26572495187
2153,150813.79599889595
2154,122955.48063722887
2155,128604.90836083496
2156,234040.50116610242
2157,239775.57168322144
2158,226964.44273161652
2159,199399.4988160354
2160,187490.46143114107
2161,236459.23644455936
2162,436198.07974261115
2163,376588.98146307387
2164,248301.09209710755
2165,167705.06303626185
2166,145273.06970546272
2167,209345.8449664681
2168,187594.67979132826
2169,190741.19043088425
2170,206383.47159731147
2171,153933.32073119603
2172,138020.65739458823
2173,152021.6185784105
2174,221422.14056787908
2175,267754.3004589411
2176,286811.9187615105
2177,215442.8890809307
2178,210112.2261423195
2179,158220.97961394393
2180,255084.6475742894
2181,182993.83619707063
2182,204979.47687702812
2183,183681.01503825202
2184,128058.5444210256
2185,140822.82038463958
2186,152188.38214741653
2187,169931.3583022171
2188,139047.6274559721
2189,393863.1179896083
2190,107237.88123739675
2191,114925.3154644114
2192,119257.95538628571
2193,101957.67562025585
2194,107986.91323130438
2195,123562.99652454026
2196,109894.14918445038
2197,96798.58794832393
2198,134634.30703449668
2199,200749.86319285352
2200,143332.63869175242
2201,137431.5269442603
2202,135824.5543680861
2203,168204.0055043949
2204,153699.54714839414
2205,104133.30382241755
2206,136423.898441201
2207,162913.24271467677
2208,196049.28539322433
2209,186002.6955251143
2210,120319.94467975589
2211,98831.7529473568
2212,101036.46547473564
2213,98211.67299907217
2214,147484.34617121532
2215,102052.29587191324
2216,136619.33546275
2217,104134.34116782008
2218,84324.95148749981
2219,74740.07652526422
2220,79779.9516760091
2221,278290.2717624089
2222,254417.72932630486
2223,287239.2127293475
2224,202559.34450780094
2225,179625.00307352975
2226,195830.855101985
2227,201603.68705157493
2228,265755.4067596418
2229,261598.62973147852
2230,151530.1153042441
2231,196528.80136102813
2232,169280.57400352453
2233,198610.35823417452
2234,254513.5267369179
2235,215110.265301178
2236,258516.11517432315
2237,381231.0597929452
2238,245023.53425909454
2239,109251.74438262494
2240,168240.6048417817
2241,183121.20048544326
2242,128892.81026168026
2243,127650.99067966042
2244,109431.67858568889
2245,115176.27222102205
2246,147246.8278621706
2247,108581.47583029378
2248,123130.99404910779
2249,121415.63549685228
2250,130501.10219398947
2251,185615.5122161336
2252,180519.56624496885
2253,154371.4067467925
2254,164525.75277140317
2255,190471.93915492226
2256,168993.55869379238
2257,196582.79705089377
2258,151507.99943508813
2259,162625.40177200286
2260,169672.68904059034
2261,176149.94555251516
2262,176480.17697142737
2263,364899.3040132654
2264,497790.3809978101
2265,263967.7082909127
2266,254114.91980741636
2267,387705.95614119037
2268,367016.14704333636
2269,159753.61456901688
2270,179878.2324828857
2271,222318.61973029925
2272,225687.93579918006
2273,158147.3454587188
2274,192127.49224713707
2275,194993.62662175577
2276,192985.9926849352
2277,190964.73867625024
2278,150615.6080865637
2279,134422.16764445184
2280,114461.30059057972
2281,172368.33177582212
2282,202718.6283861473
2283,119949.05865972723
2284,129212.96976668046
2285,128547.35277334996
2286,138556.8247115276
2287,366670.3492141744
2288,268480.41222278285
2289,369722.68102646765
2290,441647.8198160808
2291,315677.1301231167
2292,427215.9422817198
2293,497767.32920130074
2294,338029.1922425692
2295,482382.4231463427
2296,279558.9256611687
2297,304863.8015872741
2298,302868.2755832754
2299,355073.26203588344
2300,345904.07935656025
2301,296308.95908562
2302,259375.3821784962
2303,231616.92585810734
2304,238369.9376841973
2305,216661.445872082
2306,203707.06506012307
2307,210529.43546151058
2308,209297.2667217832
2309,272062.20219592593
2310,213571.2649413553
2311,220419.90854735402
2312,200442.8610672821
2313,184201.9809760185
2314,178586.2994918051
2315,193814.7557004258
2316,195292.04519345722
2317,196608.32725331327
2318,189320.0424045212
2319,188888.19796034318
2320,173145.4362652605
2321,262419.77156512847
2322,183221.2141350858
2323,196877.792098431
2324,193329.8620865489
2325,205244.7450512302
2326,184390.7395015038
2327,194035.85902308262
2328,201287.61882095737
2329,190983.4406998786
2330,179379.29028069056
2331,391126.0395218785
2332,339006.05897773284
2333,294068.19827912893
2334,230526.23952901407
2335,256111.35056864136
2336,316195.9669129874
2337,186095.29393109062
2338,273054.6665989105
2339,225512.25368536855
2340,424774.8712034569
2341,219911.62688426932
2342,223260.89235245567
2343,236282.62299632054
2344,193490.84244943233
2345,217421.26788179963
2346,200907.74313299454
2347,190392.34585210052
2348,212712.87389941292
2349,181488.3803717406
2350,300775.337881038
2351,219484.77033303323
2352,223514.7005842248
2353,246397.94448417792
2354,127121.90987337136
2355,129926.96078222267
2356,166562.9448680458
2357,184999.52965031317
2358,184955.43962385284
2359,139555.88824190936
2360,122480.72590080604
2361,140486.32139179567
2362,269646.47043428046
2363,153752.6936561759
2364,163557.90235759696
2365,210754.09253303867
2366,194116.11152359692
2367,204581.9858404859
2368,220477.36966882835
2369,197696.5702899354
2370,163976.7844884325
2371,157606.9420231821
2372,170941.32908508863
2373,241530.30858240937
2374,286128.3117119777
2375,207358.28096917554
2376,298943.25420628267
2377,331538.9004490646
2378,159479.6172677624
2379,216229.96489319246
2380,166345.5051940291
2381,169779.38528726148
2382,194112.40174093857
2383,187491.44189110998
2384,231396.90102844266
2385,174199.2327572953
2386,163638.71518784616
2387,138306.62077659185
2388,153038.34965340947
2389,142693.49222691922
2390,170535.09034934323
2391,145487.18931620737
2392,111200.80267807396
2393,179122.20205564616
2394,151205.28456297112
2395,171037.283962503
2396,149870.14920344282
2397,198535.74765247302
2398,132519.10349681837
2399,87665.92508515636
2400,84631.76434384743
2401,113362.1732750251
2402,151268.04167665888
2403,163673.5892862571
2404,174029.6645860714
2405,190527.97204815003
2406,144691.84243961525
2407,138613.41273888445
2408,142344.86489552347
2409,142016.06547807495
2410,170318.96283228294
2411,131480.35308737852
2412,162520.44355820387
2413,140594.39764201222
2414,125640.68969184282
2415,170223.05526304178
2416,130200.42368512483
2417,129575.09949128932
2418,119213.97091374421
2419,129868.93158994845
2420,145519.56947251435
2421,175221.30637756523
2422,122864.23965618027
2423,119282.01026064753
2424,146908.03816409977
2425,270725.66899947054
2426,142216.33272350428
2427,115265.94974063596
2428,179534.85983841534
2429,119577.57428380543
2430,147620.43614518014
2431,146395.54120955148
2432,143622.31726930253
2433,151634.76720309732
2434,145481.71278004855
2435,172856.80867196078
2436,105923.40506374935
2437,115243.13580334526
2438,143997.98571080822
2439,114121.2373279178
2440,115766.50283287159
2441,108882.23255048535
2442,100788.53742006549
2443,120750.79024295424
2444,125570.59897709034
2445,92390.37902612865
2446,114971.28730816637
2447,167841.76515062177
2448,140958.713813218
2449,106604.17245375566
2450,129925.33711425534
2451,127611.35457369723
2452,157374.21687373778
2453,105038.5253737066
2454,139827.74089121292
2455,131594.8044239185
2456,120936.3885223471
2457,106478.70958535807
2458,125695.64794118401
2459,100443.8803642237
2460,139351.0313728256
2461,108686.93990301779
2462,117342.83252668193
2463,120791.27792667144
2464,136516.82098370665
2465,126321.86207421866
2466,132249.04079651833
2467,147929.01768567736
2468,102387.68371046503
2469,86246.53364495345
2470,220038.426581826
2471,164445.29211970154
2472,152819.0290183656
2473,126906.72521342333
2474,112566.20513425507
2475,185069.51487253173
2476,116533.94637686196
2477,149071.8526081985
2478,169351.15030744468
2479,132326.77118391983
2480,163814.518238029
2481,154500.53007040825
2482,142898.5613263645
2483,124668.79826202236
2484,144248.95127508376
2485,117719.0138116633
2486,169487.16524851604
2487,283630.34833416063
2488,135629.08987919684
2489,160055.66714081433
2490,163313.70431182877
2491,108959.55151747681
2492,188516.9597358366
2493,168074.89533451395
2494,180089.41508604566
2495,121069.3656881561
2496,224252.98176974815
2497,142042.2937986963
2498,126805.75260299495
2499,115114.76143414933
2500,139016.88853602894
2501,136377.14755096755
2502,154995.1354234824
2503,114621.34697742794
2504,180143.41175189984
2505,209199.35906749518
2506,251846.6387472708
2507,277889.90595377603
2508,253328.8610493399
2509,226693.5488403798
2510,221703.97153800903
2511,170251.32842584766
2512,194939.86166179294
2513,211835.57224796686
2514,244308.249212546
2515,158548.9624914232
2516,174588.94646329415
2517,129868.0753424837
2518,159337.79225246634
2519,199748.87724853985
2520,203377.95147176096
2521,188253.04312064988
2522,228274.49283963663
2523,140574.31502728045
2524,160910.66503676743
2525,148483.9013950949
2526,125867.7755625351
2527,136650.0944607335
2528,140606.4025894289
2529,145978.3600530047
2530,120648.58150280119
2531,256014.62535794848
2532,228894.6518394268
2533,189562.65547151517
2534,242106.80152058016
2535,286958.66850610304
2536,253306.09719471805
2537,215996.59487360663
2538,192255.50490767657
2539,191555.42962838899
2540,184173.71649760954
2541,186459.9006184355
2542,170972.47128909637
2543,158110.04746571495
2544,142506.68767095957
2545,150910.82452778533
2546,140104.20446510628
2547,156136.745013049
2548,197281.99022963125
2549,160808.128572886
2550,587668.373489597
2551,172479.86889469493
2552,127577.12325377415
2553,125096.1255708529
2554,128859.19247959113
2555,113149.3889956262
2556,111743.92110713951
2557,136056.0837012807
2558,221263.3693559963
2559,127140.65833786402
2560,137818.7568434943
2561,119080.79196031102
2562,136706.72646618757
2563,114383.3790969817
2564,156141.0989750373
2565,157129.9626888936
2566,143853.5146402675
2567,142753.26867608132
2568,190941.8667298269
2569,212417.91070791235
2570,125975.08735545809
2571,188449.16510095453
2572,154421.31383094587
2573,213907.64135391684
2574,247353.14577286932
2575,119705.10665296599
2576,111888.51081996677
2577,139125.38943345644
2578,82647.00146057158
2579,90410.26547804913
2580,150339.36664605496
2581,150676.15500479416
2582,119951.011619435
2583,242917.4951166509
2584,172085.2620513346
2585,213264.96865878743
2586,218251.15306011273
2587,194146.35032409456
2588,153733.55097087898
2589,171592.46970547506
2590,221591.16856162087
2591,205905.4729419759
2592,193540.61884717437
2593,315819.4267018361
2594,159597.39786277126
2595,185927.13945906018
2596,335112.2636544912
2597,186641.95495010793
2598,276077.1371875381
2599,300814.69535654853
2600,285615.28637275076
2601,163281.51708346288
2602,112995.09044461862
2603,117726.83960668994
2604,107587.84287772205
2605,119599.93252298751
2606,176881.444735018
2607,213611.74762791762
2608,261887.860481476
2609,157141.9446792353
2610,118050.20326812578
2611,198641.71717133533
2612,157857.13104476387
2613,143219.3544676292
2614,139757.50146312363
2615,184258.61390982784
2616,170892.02814203157
2617,203246.01526267276
2618,249212.1782149524
2619,199400.39590279304
2620,192855.41278637983
2621,176891.7822537869
2622,169938.09129500567
2623,236692.30409568985
2624,304266.5538390341
2625,258895.78838324972
2626,166260.37018790445
2627,164264.7162540831
2628,426094.01693970565
2629,389836.6690969513
2630,304256.0289636852
2631,452633.180926648
2632,375283.2054276793
2633,280486.6022043121
2634,423805.8126335258
2635,180616.6334964181
2636,188242.2938632004
2637,201861.58088902064
2638,251717.26666390686
2639,200526.3702704699
2640,164421.80091321463
2641,133480.76592365836
2642,201480.24671539964
2643,131969.04275515827
2644,143943.83368148285
2645,120261.89189501817
2646,120274.1470864705
2647,129359.62559190887
2648,166361.07227143642
2649,147621.60362880462
2650,136560.4126703278
2651,163556.18741701008
2652,444532.4949613922
2653,247237.0232999831
2654,261668.55549317083
2655,425560.5966326381
2656,330526.6298965526
2657,318088.8282572195
2658,261553.7624650714
2659,265807.0628437073
2660,362392.9311840558
2661,381856.361704219
2662,365088.9289180762
2663,291591.83653448103
2664,264256.3519637458
2665,297822.66269433923
2666,271785.97795498284
2667,196598.56231430458
2668,196046.25549479888
2669,190339.47684238633
2670,261851.99546366223
2671,193780.66802745554
2672,223459.7498751741
2673,212079.23437106906
2674,236072.4490055779
2675,177367.87094405643
2676,199145.0322647465
2677,197559.81984935253
2678,241254.19979509705
2679,262828.746773959
2680,249257.81346894678
2681,387258.4880171842
2682,291115.97546228184
2683,442428.06548731204
2684,302601.98289664084
2685,300220.7550919533
2686,242612.3084012837
2687,288475.06618297944
2688,195375.72574143534
2689,191627.32300876948
2690,437378.6707760174
2691,185259.64465743754
2692,136801.70973221344
2693,198664.93238564295
2694,137795.3923211999
2695,192501.46641735538
2696,189805.19075115497
2697,181862.4872105888
2698,207731.92049003328
2699,200263.68019364533
2700,168817.36306656842
2701,161855.72407222405
2702,144892.80975609107
2703,181616.00788555393
2704,157567.50931802933
2705,121520.39064450965
2706,127071.83092727285
2707,138322.73160698588
2708,127070.13958450756
2709,117072.00154093308
2710,140084.77609918494
2711,378454.27542842156
2712,390999.95248840813
2713,173901.69149188718
2714,158554.9340869573
2715,164580.64692154637
2716,162886.16728418932
2717,186836.7701980851
2718,197852.32173168223
2719,185395.0827438883
2720,188005.81179689406
2721,144324.77415745842
2722,174424.14336777016
2723,168770.575880831
2724,141511.01535073188
2725,152724.913076514
2726,150311.93902642175
2727,199226.54047089553
2728,181795.14954031212
2729,150526.23415564263
2730,153075.05016645437
2731,128572.87370001458
2732,128334.0027864594
2733,185552.1625591997
2734,145250.7223532327
